"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2012,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2013,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2014,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2015,8
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2016,8
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2017,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2018,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2019,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2010,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2011,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2012,2
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2013,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2014,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2015,8
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2016,8
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2017,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2018,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2019,1
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",1999,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2000,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2001,21
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2002,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2003,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2004,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2005,21
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2006,15
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2007,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2008,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2009,14
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2010,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2011,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2012,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2013,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2014,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2015,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2016,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2017,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2018,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2019,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",1999,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2000,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2001,21
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2002,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2003,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2004,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2005,21
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2006,15
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2007,13
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2008,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2009,14
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2010,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2011,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2012,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2013,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2014,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2015,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2016,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2017,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2018,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2019,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2004,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2005,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2006,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2007,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2008,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2009,14
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2010,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2011,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2012,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2013,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2014,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2015,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2016,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2017,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2018,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2019,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2004,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2005,12
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2006,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2007,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2008,10
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2009,14
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2010,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2011,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2012,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2013,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2014,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2015,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2016,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2017,9
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2018,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2019,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2002,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2003,1
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2004,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2005,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2006,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2007,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2008,8
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2009,11
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2010,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2011,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2012,3
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2013,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2014,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2015,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2016,2
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2017,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2018,1
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2019,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2002,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2003,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2004,2
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2005,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2006,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2007,6
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2008,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2009,7
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2010,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2011,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2012,0
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2013,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2014,4
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2015,5
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2016,2
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2017,1
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2018,1
"Apr","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2019,3
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2001,0
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2002,3
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2003,1
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2004,2
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2005,9
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2006,4
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2007,5
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2008,0
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2009,7
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2010,3
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2011,0
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2012,3
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2013,0
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2014,4
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2015,6
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2016,4
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2017,0
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2018,1
"Apr","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2019,0
